Experiment	bias spectroscopy	
Lock-in>HP Filter Order D2	OFF	
Lock-in>Harmonic D1	1	
Lock-in>Harmonic D2	2	
Lock-in>Reference phase D1 (deg)	-12.7587E+0	
Lock-in>Reference phase D2 (deg)	179.841E+0	
Lock-in>LP Filter Cutoff D1 (Hz)	310.849E+0	
Lock-in>LP Filter Cutoff D2 (Hz)	310.849E+0	
Lock-in>LP Filter Order D1	OFF	
Lock-in>LP Filter Order D2	OFF	
Lock-in>Sync Filter D1	ON	
Lock-in>Sync Filter D2	ON	
NanonisMain>Session Path	D:\mKSTM Data\2023-08-23	
NanonisMain>SW Version	Generic 5e	
NanonisMain>UI Release	12477	
NanonisMain>RT Release	12477	
NanonisMain>RT Frequency (Hz)	20E+3	
NanonisMain>Signals Oversampling	10	
NanonisMain>Acquisition Period (s)	20E-3	
NanonisMain>Animations Period (s)	20E-3	
NanonisMain>Indicators Period (s)	300E-3	
NanonisMain>Measurements Period (s)	500E-3	
Piezo Configuration>Active Calib.	LT	
Piezo Configuration>Calib. X (m/V)	8.198E-9	
Piezo Configuration>Calib. Y (m/V)	8.198E-9	
Piezo Configuration>Calib. Z (m/V)	1.094E-9	
Piezo Configuration>HV Gain X	14	
Piezo Configuration>HV Gain Y	14	
Piezo Configuration>HV Gain Z	14	
Piezo Configuration>Tilt X (deg)	0.497945	
Piezo Configuration>Tilt Y (deg)	-0.424559	
Piezo Configuration>Curvature radius X (m)	Inf	
Piezo Configuration>Curvature radius Y (m)	Inf	
Piezo Configuration>2nd order corr X (V/m^2)	0E+0	
Piezo Configuration>2nd order corr Y (V/m^2)	0E+0	
Piezo Configuration>Drift X (m/s)	0E+0	
Piezo Configuration>Drift Y (m/s)	0E+0	
Piezo Configuration>Drift Z (m/s)	10.5E-15	
Piezo Configuration>Drift correction status (on/off)	TRUE	
Scan>Scanfield	707.779E-9;-756.169E-9;2E-9;2E-9;0E+0	
Scan>series name	unnamed	
Scan>channels	Current (A);Z (m)	
Scan>pixels/line	256	
Scan>lines	256	
Scan>speed forw. (m/s)	39.0625E-9	
Scan>speed backw. (m/s)	39.0625E-9	
Z-Controller>Z (m)	-55.3099E-9	
Z-Controller>Controller name	log Current	
Z-Controller>Controller status	OFF	
Z-Controller>Setpoint	10.4047E-12	
Z-Controller>Setpoint unit	A	
Z-Controller>P gain	10E-15	
Z-Controller>I gain	70.0079E-9	
Z-Controller>Time const (s)	142.841E-9	
Z-Controller>TipLift (m)	0E+0	
Z-Controller>Switch off delay (s)	50E-3	

[DATA]
Bias calc (V)	Current [AVG] (A)	LI Demod 1 X [AVG] (A)	LI Demod 1 Y [AVG] (A)	Current [00001] (A)	LI Demod 1 X [00001] (A)	LI Demod 1 Y [00001] (A)	Current [00002] (A)	LI Demod 1 X [00002] (A)	LI Demod 1 Y [00002] (A)	Current [00003] (A)	LI Demod 1 X [00003] (A)	LI Demod 1 Y [00003] (A)	Current [00004] (A)	LI Demod 1 X [00004] (A)	LI Demod 1 Y [00004] (A)	Current [00005] (A)	LI Demod 1 X [00005] (A)	LI Demod 1 Y [00005] (A)	Current [00006] (A)	LI Demod 1 X [00006] (A)	LI Demod 1 Y [00006] (A)	Current [00007] (A)	LI Demod 1 X [00007] (A)	LI Demod 1 Y [00007] (A)	Current [00008] (A)	LI Demod 1 X [00008] (A)	LI Demod 1 Y [00008] (A)
100.00000E-3	41.417474E-12	767.27502E-15	20.543873E-15	41.702499E-12	747.14047E-15	27.724242E-15	41.049858E-12	795.94035E-15	4.1021259E-15	41.186752E-12	762.15244E-15	11.247097E-15	41.513310E-12	766.99649E-15	25.767537E-15	41.756522E-12	785.56497E-15	35.883582E-15	41.710201E-12	755.35856E-15	14.758631E-15	41.295366E-12	758.07297E-15	20.973008E-15	41.125277E-12	766.97383E-15	23.894764E-15
99.183679E-3	41.125846E-12	786.33963E-15	25.441685E-15	41.314785E-12	770.27019E-15	-15.519842E-15	40.691117E-12	792.95484E-15	45.839129E-15	40.935012E-12	766.38804E-15	42.628800E-15	41.249330E-12	811.97852E-15	28.465430E-15	41.493205E-12	790.65460E-15	28.726950E-15	41.433055E-12	773.87782E-15	29.569564E-15	41.108620E-12	801.35909E-15	21.884267E-15	40.781645E-12	783.23383E-15	21.939177E-15
98.367348E-3	40.776389E-12	784.87813E-15	21.057559E-15	41.001064E-12	813.51706E-15	-14.420472E-15	40.316701E-12	793.68754E-15	36.329125E-15	40.629122E-12	758.49787E-15	18.744836E-15	40.844956E-12	794.08062E-15	25.712666E-15	41.222015E-12	811.38048E-15	41.460264E-15	40.963594E-12	760.52923E-15	30.986444E-15	40.856873E-12	750.96879E-15	1.3785419E-15	40.376785E-12	796.36352E-15	28.269072E-15
97.551018E-3	40.425104E-12	789.54004E-15	32.800605E-15	40.592210E-12	803.50521E-15	14.666353E-15	39.942837E-12	769.41914E-15	41.044964E-15	40.323859E-12	877.05158E-15	40.115602E-15	40.490489E-12	752.20868E-15	67.250310E-15	40.974620E-12	765.90844E-15	28.635595E-15	40.692422E-12	809.11482E-15	46.676449E-15	40.440484E-12	742.80707E-15	2.9509935E-15	39.943906E-12	796.30546E-15	21.064569E-15
96.734695E-3	40.114141E-12	771.49989E-15	29.547040E-15	40.251417E-12	761.73616E-15	53.658463E-15	39.661142E-12	742.26969E-15	37.157123E-15	39.938448E-12	783.31027E-15	62.795106E-15	40.213124E-12	754.46306E-15	2.4379628E-15	40.571799E-12	781.06044E-15	17.403254E-15	40.473482E-12	773.46593E-15	34.284333E-15	40.065170E-12	790.96864E-15	11.484985E-15	39.738549E-12	784.72488E-15	17.155084E-15
95.918372E-3	39.759255E-12	767.27763E-15	29.360988E-15	39.932304E-12	773.78669E-15	29.398149E-15	39.261212E-12	786.63400E-15	29.420161E-15	39.564942E-12	738.70158E-15	50.927663E-15	39.843212E-12	756.19280E-15	9.6589132E-15	40.114554E-12	752.67250E-15	22.867967E-15	40.154574E-12	772.07078E-15	38.832842E-15	39.701048E-12	776.66318E-15	23.862465E-15	39.502204E-12	781.49970E-15	29.919741E-15
95.102042E-3	39.459873E-12	788.62047E-15	28.425348E-15	39.735711E-12	784.27537E-15	5.8260480E-15	38.835185E-12	770.52226E-15	18.846713E-15	39.268450E-12	777.60606E-15	27.386547E-15	39.534060E-12	770.06316E-15	39.473135E-15	39.785918E-12	783.81903E-15	37.405314E-15	39.905312E-12	835.00334E-15	18.640093E-15	39.343327E-12	764.69424E-15	28.689101E-15	39.271010E-12	822.98041E-15	51.135823E-15
94.285712E-3	39.121355E-12	780.29743E-15	46.076902E-15	39.325890E-12	765.88963E-15	68.986951E-15	38.622452E-12	764.96795E-15	21.614558E-15	39.040961E-12	753.43583E-15	21.341253E-15	39.173567E-12	785.35030E-15	41.564964E-15	39.445044E-12	780.21752E-15	40.971563E-15	39.520276E-12	833.45895E-15	50.870366E-15	39.017442E-12	768.14130E-15	72.868489E-15	38.825214E-12	790.91800E-15	50.397064E-15
93.469389E-3	38.781513E-12	786.75320E-15	34.048258E-15	38.975212E-12	818.86906E-15	62.206581E-15	38.352408E-12	765.27212E-15	7.1395941E-15	38.587668E-12	766.08419E-15	29.662210E-15	38.816748E-12	777.36380E-15	26.453874E-15	39.106246E-12	780.49828E-15	18.220441E-15	39.171617E-12	821.69596E-15	55.740545E-15	38.762583E-12	791.73164E-15	69.408773E-15	38.479633E-12	772.51047E-15	3.5540583E-15
92.653066E-3	38.502104E-12	787.73370E-15	31.402401E-15	38.730925E-12	804.44787E-15	26.275384E-15	38.065932E-12	767.90614E-15	39.930898E-15	38.295016E-12	779.51729E-15	24.516528E-15	38.591411E-12	809.81028E-15	29.678517E-15	38.796268E-12	791.74032E-15	22.770317E-15	38.830019E-12	808.89212E-15	65.331638E-15	38.409314E-12	776.04161E-15	5.4257559E-15	38.297955E-12	763.51420E-15	37.290171E-15
91.836736E-3	38.158279E-12	778.17429E-15	23.643403E-15	38.441996E-12	780.11984E-15	14.383348E-15	37.764555E-12	798.86488E-15	12.892811E-15	38.092345E-12	761.09925E-15	35.860885E-15	38.206688E-12	782.92115E-15	34.059815E-15	38.415347E-12	797.87186E-15	50.207478E-15	38.411687E-12	762.57262E-15	708.82290E-18	38.087870E-12	803.28951E-15	36.396508E-15	37.845737E-12	738.65545E-15	4.6375592E-15
91.020405E-3	37.825239E-12	776.77529E-15	29.148552E-15	38.018998E-12	798.36490E-15	38.314902E-15	37.475210E-12	772.48277E-15	22.034210E-15	37.781587E-12	783.51616E-15	38.570255E-15	37.823931E-12	801.57587E-15	23.896780E-15	38.120587E-12	778.76665E-15	6.8659822E-15	38.102712E-12	739.82503E-15	36.497376E-15	37.727425E-12	763.00451E-15	50.598465E-15	37.551458E-12	776.66655E-15	16.410432E-15
90.204082E-3	37.543850E-12	790.20601E-15	23.022488E-15	37.785861E-12	810.34084E-15	37.623018E-15	37.175190E-12	774.62998E-15	25.668105E-15	37.438323E-12	769.91300E-15	7.4471298E-15	37.563903E-12	781.40646E-15	25.426228E-15	37.802397E-12	804.19715E-15	18.722117E-15	37.870894E-12	801.84898E-15	19.129453E-15	37.391326E-12	778.19045E-15	9.8567411E-15	37.322898E-12	801.12116E-15	40.307103E-15
89.387760E-3	37.211022E-12	787.88565E-15	23.654998E-15	37.488432E-12	801.89170E-15	24.352233E-15	36.873470E-12	786.94088E-15	-6.0080686E-15	37.043178E-12	777.43514E-15	25.449579E-15	37.272227E-12	768.06411E-15	35.038948E-15	37.539812E-12	807.38611E-15	22.333418E-15	37.463161E-12	785.86893E-15	6.7624040E-15	37.132027E-12	791.56647E-15	46.763205E-15	36.875884E-12	783.93178E-15	34.548261E-15
88.571429E-3	36.936388E-12	783.34339E-15	24.497492E-15	37.174451E-12	804.46961E-15	66.341159E-15	36.550245E-12	738.72213E-15	12.069101E-15	36.760577E-12	793.45406E-15	16.620162E-15	36.951112E-12	784.23509E-15	20.632110E-15	37.236231E-12	817.14003E-15	1.8080869E-15	37.261073E-12	781.34542E-15	14.361555E-15	36.909167E-12	785.42663E-15	28.026335E-15	36.648254E-12	761.95425E-15	36.121432E-15
87.755099E-3	36.577748E-12	781.19754E-15	23.178254E-15	36.756289E-12	785.50458E-15	2.6929090E-15	36.234706E-12	748.03976E-15	13.899160E-15	36.354340E-12	773.89549E-15	21.088476E-15	36.623461E-12	759.80682E-15	15.265397E-15	36.946023E-12	778.57100E-15	36.824246E-15	36.943650E-12	805.11585E-15	12.081204E-15	36.477352E-12	833.21175E-15	53.680198E-15	36.286155E-12	765.43502E-15	29.894442E-15
86.938776E-3	36.208637E-12	792.62194E-15	31.103104E-15	36.273772E-12	797.84378E-15	26.753055E-15	35.850413E-12	825.07016E-15	14.341643E-15	35.949809E-12	796.24870E-15	41.028711E-15	36.235712E-12	760.38671E-15	31.929046E-15	36.710412E-12	799.76011E-15	29.763748E-15	36.622677E-12	814.12513E-15	28.140820E-15	36.072381E-12	758.81239E-15	56.689638E-15	35.953920E-12	788.72846E-15	20.178181E-15
86.122453E-3	35.885094E-12	783.72313E-15	32.540136E-15	35.954090E-12	776.55585E-15	31.450374E-15	35.564832E-12	787.32306E-15	25.162450E-15	35.592491E-12	805.61946E-15	59.621274E-15	35.914469E-12	803.78098E-15	45.359472E-15	36.315475E-12	760.30908E-15	34.689831E-15	36.278959E-12	782.42854E-15	15.897983E-15	35.816836E-12	764.72384E-15	21.948633E-15	35.643610E-12	789.04412E-15	26.191065E-15
85.306123E-3	35.566338E-12	794.00966E-15	26.325237E-15	35.687436E-12	775.38681E-15	30.685276E-15	35.214057E-12	811.45491E-15	15.205085E-15	35.335367E-12	809.12138E-15	31.896029E-15	35.654060E-12	804.32438E-15	29.127711E-15	35.956103E-12	788.33560E-15	30.716162E-15	35.899422E-12	780.98991E-15	11.505365E-15	35.492199E-12	794.97102E-15	31.225104E-15	35.292051E-12	787.49339E-15	30.241163E-15
84.489793E-3	35.218373E-12	797.80274E-15	21.815544E-15	35.364173E-12	802.91817E-15	11.380671E-15	34.809027E-12	780.58599E-15	35.082922E-15	35.042604E-12	813.03464E-15	24.095782E-15	35.324563E-12	759.91215E-15	31.571866E-15	35.645490E-12	838.47415E-15	3.5614419E-15	35.585035E-12	785.03599E-15	25.709888E-15	34.977798E-12	782.88819E-15	22.677483E-15	34.998299E-12	819.57255E-15	20.444292E-15
83.673470E-3	34.869493E-12	790.18053E-15	23.754487E-15	34.990871E-12	783.60289E-15	32.947298E-15	34.530351E-12	806.61232E-15	-1.1664228E-15	34.719633E-12	784.87726E-15	10.680721E-15	34.988498E-12	782.27848E-15	45.213006E-15	35.343665E-12	789.71524E-15	45.556461E-15	35.180109E-12	790.03769E-15	39.076805E-15	34.563723E-12	790.11439E-15	19.320163E-15	34.639080E-12	794.20617E-15	-1.5921370E-15
82.857147E-3	34.568758E-12	782.86200E-15	29.428425E-15	34.741075E-12	779.22694E-15	30.570500E-15	34.251206E-12	775.40741E-15	57.443403E-15	34.384585E-12	775.20922E-15	12.561030E-15	34.664317E-12	777.61067E-15	33.555007E-15	34.935405E-12	813.03074E-15	7.5091792E-15	34.836918E-12	808.67816E-15	56.398720E-15	34.407102E-12	739.81636E-15	23.082063E-15	34.329446E-12	793.91642E-15	14.307505E-15
82.040817E-3	34.239212E-12	787.02778E-15	37.068147E-15	34.364164E-12	786.31356E-15	15.034017E-15	33.790380E-12	815.35955E-15	13.570714E-15	34.063998E-12	775.79723E-15	31.996111E-15	34.219322E-12	773.83109E-15	40.629636E-15	34.580359E-12	778.24997E-15	43.447586E-15	34.558509E-12	787.69456E-15	57.497803E-15	34.265400E-12	773.11448E-15	50.634020E-15	34.071568E-12	805.86156E-15	43.735303E-15
81.224486E-3	33.884284E-12	788.73659E-15	26.868805E-15	33.962465E-12	780.96275E-15	44.585514E-15	33.464936E-12	754.14566E-15	21.526301E-15	33.695529E-12	779.54402E-15	54.834131E-15	33.943244E-12	799.63651E-15	19.379140E-15	34.216477E-12	783.35114E-15	9.1716609E-15	34.226188E-12	805.11254E-15	21.013075E-15	33.899630E-12	806.69071E-15	19.720907E-15	33.665796E-12	800.44933E-15	24.719713E-15
80.408163E-3	33.579025E-12	799.11891E-15	21.526085E-15	33.669373E-12	823.69680E-15	43.392061E-15	33.185947E-12	789.80496E-15	21.632812E-15	33.410788E-12	794.76773E-15	4.3086554E-15	33.527757E-12	790.05997E-15	24.819351E-15	33.961559E-12	820.66022E-15	-7.4820250E-15	33.896750E-12	802.74101E-15	10.690593E-15	33.607919E-12	787.99369E-15	66.611897E-15	33.372107E-12	783.22689E-15	8.2353447E-15
79.591841E-3	33.242423E-12	798.78552E-15	30.196142E-15	33.283331E-12	800.17677E-15	51.347730E-15	32.889937E-12	792.87125E-15	38.282101E-15	33.080736E-12	772.19036E-15	13.401818E-15	33.153733E-12	794.06392E-15	14.742448E-15	33.729932E-12	828.68066E-15	12.764236E-15	33.583594E-12	831.20506E-15	60.082534E-15	33.188619E-12	785.98320E-15	12.304682E-15	33.029489E-12	785.11302E-15	38.643591E-15
78.775510E-3	32.913998E-12	804.99594E-15	24.203118E-15	33.043009E-12	789.75135E-15	3.3918746E-15	32.590406E-12	807.40628E-15	34.880824E-15	32.671449E-12	812.63549E-15	20.530405E-15	32.911267E-12	820.68911E-15	59.568547E-15	33.350080E-12	817.65123E-15	2.2209475E-15	33.292313E-12	770.14361E-15	5.5444600E-15	32.760867E-12	819.11344E-15	43.519425E-15	32.692602E-12	802.57703E-15	23.968454E-15
77.959180E-3	32.563782E-12	798.37900E-15	27.052396E-15	32.733306E-12	830.66155E-15	15.759238E-15	32.222818E-12	783.56229E-15	12.194347E-15	32.469739E-12	797.36364E-15	5.3074195E-15	32.600877E-12	805.35242E-15	57.209866E-15	32.868871E-12	795.82521E-15	46.618261E-15	32.846954E-12	763.58196E-15	28.542479E-15	32.373885E-12	811.65836E-15	8.3634483E-15	32.393813E-12	799.02637E-15	42.424109E-15
77.142857E-3	32.252437E-12	789.10397E-15	27.888917E-15	32.386090E-12	768.07901E-15	17.683439E-15	31.892444E-12	794.28483E-15	40.737890E-15	32.131783E-12	783.89698E-15	45.760088E-15	32.294254E-12	811.50034E-15	40.557195E-15	32.556829E-12	805.15477E-15	17.858966E-15	32.527907E-12	754.06538E-15	-9.0948943E-15	32.193189E-12	800.72234E-15	26.569460E-15	32.037002E-12	795.12818E-15	43.039198E-15
76.326534E-3	31.916341E-12	795.18689E-15	26.728689E-15	32.092919E-12	780.70032E-15	-1.4927093E-15	31.556594E-12	804.74370E-15	36.199196E-15	31.790525E-12	759.81902E-15	36.676374E-15	31.850137E-12	807.06671E-15	24.973316E-15	32.244013E-12	824.50854E-15	11.533959E-15	32.222648E-12	811.91922E-15	9.4106512E-15	31.853731E-12	789.89734E-15	38.435452E-15	31.720168E-12	782.84032E-15	58.093274E-15
75.510204E-3	31.562791E-12	794.15776E-15	21.363479E-15	31.703924E-12	784.67089E-15	25.774281E-15	31.190890E-12	803.03770E-15	5.1762484E-15	31.410274E-12	836.13943E-15	24.336798E-15	31.493239E-12	781.50057E-15	30.298077E-15	31.950671E-12	807.88311E-15	32.098537E-15	31.897870E-12	788.74852E-15	19.684426E-15	31.453229E-12	766.57002E-15	25.292268E-15	31.402225E-12	784.71176E-15	8.2471964E-15
74.693874E-3	31.250474E-12	788.27645E-15	26.715744E-15	31.431011E-12	818.94533E-15	15.239756E-15	30.821790E-12	773.83157E-15	60.377552E-15	31.171912E-12	783.10692E-15	21.331017E-15	31.229314E-12	762.44924E-15	690.52910E-18	31.581043E-12	789.31360E-15	28.639509E-15	31.489884E-12	811.24620E-15	46.665339E-15	31.233263E-12	781.60384E-15	13.951896E-15	31.045586E-12	785.71470E-15	26.830351E-15
73.877551E-3	30.946468E-12	792.44071E-15	36.617370E-15	31.089072E-12	812.98954E-15	49.410281E-15	30.560849E-12	789.44452E-15	51.586722E-15	30.820426E-12	777.74164E-15	37.110821E-15	30.935574E-12	810.55627E-15	623.92399E-18	31.275028E-12	788.72060E-15	22.539457E-15	31.197430E-12	808.35544E-15	45.582262E-15	30.953403E-12	790.47565E-15	21.864050E-15	30.739952E-12	761.24187E-15	64.221442E-15
73.061228E-3	30.607392E-12	804.45573E-15	25.300866E-15	30.780493E-12	805.72582E-15	4.0561028E-15	30.214244E-12	769.41497E-15	21.959126E-15	30.423546E-12	799.00084E-15	32.362351E-15	30.630862E-12	811.41907E-15	19.371461E-15	30.910961E-12	804.97279E-15	24.560308E-15	30.964380E-12	825.85187E-15	29.503340E-15	30.576340E-12	811.81280E-15	37.123868E-15	30.358296E-12	807.44764E-15	33.470368E-15
72.244897E-3	30.276656E-12	807.21492E-15	21.522755E-15	30.389372E-12	770.74957E-15	14.921061E-15	29.961145E-12	803.86918E-15	23.333911E-15	30.086853E-12	819.63700E-15	43.301879E-15	30.316850E-12	841.25247E-15	27.878461E-15	30.600789E-12	821.22178E-15	20.721086E-15	30.633877E-12	810.97195E-15	-2.3838747E-15	30.150969E-12	803.92664E-15	21.093086E-15	30.073406E-12	786.09065E-15	23.316432E-15
71.428567E-3	29.926280E-12	778.81375E-15	32.370692E-15	30.044245E-12	794.04381E-15	30.649599E-15	29.640210E-12	758.49082E-15	17.741549E-15	29.792030E-12	742.65870E-15	47.449268E-15	29.963778E-12	796.60426E-15	-18.724805E-15	30.261359E-12	799.32962E-15	65.835107E-15	30.099714E-12	795.11999E-15	63.960407E-15	29.828241E-12	764.64307E-15	23.658994E-15	29.780664E-12	779.61959E-15	28.395412E-15
70.612244E-3	29.594882E-12	785.94520E-15	9.6887127E-15	29.745151E-12	768.81627E-15	-8.6318163E-15	29.283978E-12	792.29662E-15	46.572711E-15	29.383076E-12	783.76617E-15	-13.549357E-15	29.630708E-12	780.52874E-15	34.284211E-15	29.951607E-12	788.13090E-15	17.296155E-15	29.846181E-12	784.40135E-15	-7.5905451E-15	29.497575E-12	794.62072E-15	23.109412E-15	29.420796E-12	795.00062E-15	-13.981071E-15
69.795921E-3	29.231298E-12	807.59629E-15	31.164036E-15	29.398785E-12	819.36422E-15	19.578138E-15	28.841389E-12	787.49388E-15	36.823002E-15	28.948892E-12	777.53461E-15	20.590724E-15	29.284832E-12	847.93018E-15	45.235540E-15	29.602865E-12	795.56348E-15	44.519821E-15	29.530215E-12	806.05650E-15	42.978106E-15	29.166843E-12	816.92308E-15	-160.36034E-18	29.076571E-12	809.90417E-15	39.747312E-15
68.979591E-3	28.939795E-12	798.55068E-15	34.033465E-15	29.132561E-12	801.24573E-15	8.2786578E-15	28.530074E-12	796.93473E-15	21.549690E-15	28.763108E-12	788.01798E-15	41.302184E-15	28.884386E-12	796.79926E-15	25.849819E-15	29.262159E-12	776.04486E-15	32.008135E-15	29.227915E-12	817.59436E-15	42.416615E-15	28.940014E-12	813.85907E-15	31.395439E-15	28.778140E-12	797.90921E-15	69.467185E-15
68.163261E-3	28.604143E-12	801.01556E-15	17.665939E-15	28.724960E-12	814.12996E-15	10.621713E-15	28.278015E-12	794.48129E-15	321.15937E-18	28.359617E-12	768.80256E-15	-4.9681430E-15	28.551996E-12	788.49145E-15	41.845782E-15	28.899376E-12	817.57870E-15	367.98012E-18	28.913710E-12	831.39826E-15	33.381782E-15	28.665461E-12	792.88551E-15	58.193698E-15	28.440007E-12	800.35663E-15	1.5635471E-15
67.346938E-3	28.288672E-12	798.41662E-15	32.072611E-15	28.392389E-12	777.84616E-15	45.676214E-15	28.111040E-12	815.95245E-15	2.4382970E-15	28.037695E-12	815.17410E-15	26.568501E-15	28.210238E-12	790.15196E-15	28.041344E-15	28.570339E-12	808.31853E-15	52.090239E-15	28.596707E-12	812.63474E-15	27.457171E-15	28.302409E-12	793.92325E-15	43.261991E-15	28.088552E-12	773.33165E-15	31.047125E-15
66.530615E-3	27.979789E-12	805.03171E-15	16.213022E-15	28.013628E-12	835.57120E-15	9.3518341E-15	27.806901E-12	777.02043E-15	20.090244E-15	27.919040E-12	798.42735E-15	19.724614E-15	27.921691E-12	788.29743E-15	12.844785E-15	28.183983E-12	796.12125E-15	23.160413E-15	28.249066E-12	810.85946E-15	14.856988E-15	27.977025E-12	822.87497E-15	25.056830E-15	27.766978E-12	811.08167E-15	4.6184738E-15
65.714285E-3	27.598335E-12	800.86979E-15	17.368468E-15	27.706950E-12	801.79120E-15	-30.361489E-15	27.398615E-12	793.85467E-15	17.660430E-15	27.526290E-12	796.11892E-15	45.027496E-15	27.572038E-12	793.31149E-15	31.642932E-15	27.786001E-12	792.71913E-15	31.727425E-15	27.837137E-12	807.92480E-15	19.966410E-15	27.606565E-12	821.60093E-15	2.1164766E-15	27.353089E-12	799.63721E-15	21.168065E-15
64.897954E-3	27.271839E-12	808.28437E-15	26.666694E-15	27.343934E-12	817.61464E-15	17.546791E-15	27.042670E-12	777.77737E-15	50.366246E-15	27.229777E-12	841.85453E-15	18.834467E-15	27.226573E-12	786.74117E-15	37.080758E-15	27.479666E-12	814.07792E-15	-3.7479772E-15	27.517866E-12	802.88461E-15	31.998391E-15	27.286564E-12	811.77437E-15	37.256290E-15	27.047658E-12	813.55056E-15	23.998590E-15
64.081632E-3	26.910533E-12	804.88063E-15	27.079074E-15	27.008073E-12	822.57069E-15	24.674463E-15	26.566138E-12	798.19820E-15	10.731459E-15	26.895687E-12	783.67011E-15	9.3471907E-15	26.969166E-12	804.63598E-15	15.349062E-15	27.109582E-12	804.64894E-15	70.792107E-15	27.124100E-12	806.92972E-15	15.064225E-15	26.964604E-12	811.71089E-15	27.021079E-15	26.646907E-12	806.68046E-15	43.653012E-15
63.265309E-3	26.581931E-12	795.39256E-15	33.937578E-15	26.746390E-12	785.17054E-15	28.081292E-15	26.252290E-12	809.55620E-15	19.902028E-15	26.512924E-12	803.45843E-15	7.5358768E-15	26.646890E-12	789.21537E-15	36.982153E-15	26.803369E-12	811.51064E-15	43.227012E-15	26.740348E-12	793.72289E-15	43.273470E-15	26.617921E-12	799.45019E-15	25.953752E-15	26.335325E-12	771.05612E-15	66.545036E-15
62.448978E-3	26.268217E-12	804.88789E-15	19.169260E-15	26.380573E-12	812.23710E-15	22.362159E-15	25.926823E-12	806.83816E-15	12.697581E-15	26.201326E-12	810.07071E-15	43.021329E-15	26.349355E-12	814.77641E-15	4.5592738E-15	26.562096E-12	802.95492E-15	-2.0506691E-15	26.378538E-12	800.71475E-15	16.411944E-15	26.275549E-12	809.85961E-15	29.237443E-15	26.071470E-12	781.65133E-15	27.115019E-15
61.632652E-3	25.938390E-12	807.86175E-15	27.439971E-15	26.036015E-12	816.94888E-15	32.888893E-15	25.676948E-12	798.99325E-15	47.038840E-15	25.857618E-12	809.20584E-15	11.720879E-15	25.922797E-12	804.96574E-15	17.399480E-15	26.226051E-12	796.37951E-15	31.765684E-15	26.082754E-12	837.69341E-15	31.062036E-15	25.959970E-12	804.23732E-15	40.346995E-15	25.744976E-12	794.46996E-15	7.2969686E-15
60.816325E-3	25.599632E-12	796.71534E-15	34.462864E-15	25.684444E-12	781.25896E-15	36.093419E-15	25.384236E-12	789.04559E-15	60.802620E-15	25.537334E-12	752.44054E-15	14.847624E-15	25.633089E-12	816.40982E-15	43.835605E-15	25.854173E-12	831.71458E-15	48.357656E-15	25.729200E-12	787.59742E-15	52.736976E-15	25.674962E-12	824.45661E-15	6.5991824E-15	25.299613E-12	790.79939E-15	12.429823E-15
