Experiment	bias spectroscopy	
94.285712E-3	40.492665E-12	806.54136E-15	17.944098E-15	38.399034E-12	749.77340E-15	20.098398E-15	39.813514E-12	796.32747E-15	14.178519E-15	40.509585E-12	803.46878E-15	7.8086231E-15	41.323049E-12	828.05458E-15	52.506478E-15	42.416536E-12	852.79104E-15	10.886294E-15	41.632427E-12	840.68576E-15	14.064874E-15	40.566224E-12	786.54824E-15	17.592966E-15	39.280940E-12	794.68170E-15	6.4166316E-15
93.469389E-3	40.148135E-12	812.25321E-15	29.599421E-15	38.070082E-12	752.41381E-15	59.029530E-15	39.562961E-12	802.01931E-15	7.7570159E-15	40.237404E-12	844.71303E-15	32.604595E-15	41.057515E-12	829.92418E-15	12.536091E-15	41.877762E-12	882.06113E-15	43.727625E-15	41.230269E-12	817.13580E-15	35.855809E-15	40.249644E-12	773.23944E-15	29.026816E-15	38.899443E-12	796.51905E-15	16.257884E-15
92.653066E-3	39.774094E-12	808.95251E-15	30.638862E-15	37.743746E-12	762.49548E-15	20.482974E-15	39.356806E-12	785.69166E-15	23.956331E-15	39.957069E-12	860.58596E-15	8.7466435E-15	40.497165E-12	849.10150E-15	37.026588E-15	41.404991E-12	814.50829E-15	46.881034E-15	40.770370E-12	804.75622E-15	39.764880E-15	39.939389E-12	830.12590E-15	24.684470E-15	38.523230E-12	764.35489E-15	43.567980E-15
91.836736E-3	39.487379E-12	826.74530E-15	19.346160E-15	37.470280E-12	767.90104E-15	10.562277E-15	39.133884E-12	808.50431E-15	1.5832484E-15	39.542529E-12	816.37892E-15	23.880745E-15	40.154428E-12	836.59251E-15	21.144570E-15	41.123372E-12	835.50354E-15	20.782694E-15	40.465683E-12	891.05302E-15	30.636640E-15	39.676647E-12	842.80494E-15	25.502324E-15	38.332192E-12	815.22397E-15	20.676779E-15
91.020405E-3	39.152293E-12	810.22678E-15	25.872125E-15	37.207487E-12	774.40013E-15	10.346637E-15	38.639151E-12	801.24877E-15	42.865769E-15	39.060109E-12	808.76733E-15	32.200273E-15	40.022732E-12	850.27309E-15	4.4085926E-15	40.845879E-12	848.30195E-15	51.436855E-15	40.328029E-12	809.26666E-15	43.537724E-15	39.297461E-12	793.59018E-15	6.0326512E-15	37.817485E-12	795.96594E-15	16.148500E-15
90.204082E-3	38.802867E-12	806.85393E-15	28.633156E-15	36.807411E-12	772.97218E-15	63.277413E-15	38.117013E-12	779.20521E-15	790.93216E-18	38.594163E-12	791.53074E-15	9.9345555E-15	39.835999E-12	846.96903E-15	24.996703E-15	40.593296E-12	840.45238E-15	35.004968E-15	40.075488E-12	857.88294E-15	24.209476E-15	38.874369E-12	814.47858E-15	32.926190E-15	37.525188E-12	751.34018E-15	37.925002E-15
89.387760E-3	38.479026E-12	819.48348E-15	24.661537E-15	36.461719E-12	775.97412E-15	38.051295E-15	37.849068E-12	778.74182E-15	33.314429E-15	38.280618E-12	832.28400E-15	29.595514E-15	39.393065E-12	851.37420E-15	16.185178E-15	40.229282E-12	853.17062E-15	19.927363E-15	39.685037E-12	847.24762E-15	10.057058E-15	38.610091E-12	814.64609E-15	37.434062E-15	37.323335E-12	802.42914E-15	12.727396E-15
88.571429E-3	38.135786E-12	817.09146E-15	29.449974E-15	36.165803E-12	759.31140E-15	60.154037E-15	37.666866E-12	803.53611E-15	4.4872879E-15	37.920632E-12	831.62833E-15	28.687281E-15	39.035494E-12	822.20878E-15	30.618289E-15	39.847566E-12	857.06718E-15	13.115408E-15	39.276790E-12	841.76828E-15	50.716918E-15	38.116045E-12	828.29528E-15	40.736627E-15	37.057090E-12	792.91641E-15	7.0839356E-15
87.755099E-3	37.783821E-12	822.36572E-15	32.284424E-15	35.829693E-12	764.49665E-15	52.131768E-15	37.493193E-12	847.48978E-15	17.465431E-15	37.429327E-12	786.17549E-15	20.800136E-15	38.733825E-12	835.47308E-15	49.300147E-15	39.422479E-12	827.26474E-15	22.579828E-15	38.979979E-12	848.36966E-15	10.646055E-15	37.786226E-12	857.50726E-15	47.594829E-15	36.595844E-12	812.14901E-15	37.757205E-15
86.938776E-3	37.476282E-12	824.72229E-15	24.684981E-15	35.480365E-12	789.08532E-15	43.019309E-15	37.132748E-12	840.94109E-15	42.747456E-15	37.337352E-12	861.16292E-15	207.29293E-18	38.415739E-12	825.47272E-15	-2.3799409E-15	39.089659E-12	855.06987E-15	27.737796E-15	38.517450E-12	812.94840E-15	31.893830E-15	37.509974E-12	803.97765E-15	15.587973E-15	36.326976E-12	809.12029E-15	38.666139E-15
86.122453E-3	37.121532E-12	827.98780E-15	34.495874E-15	35.214106E-12	786.45776E-15	41.736610E-15	36.770090E-12	823.75833E-15	60.845521E-15	37.002682E-12	817.16703E-15	38.674945E-15	38.029548E-12	838.65423E-15	51.325941E-15	38.709026E-12	859.64954E-15	20.180064E-15	38.138357E-12	870.99246E-15	24.647588E-15	37.153971E-12	818.26023E-15	23.296818E-15	35.954476E-12	808.96265E-15	15.259505E-15
85.306123E-3	36.728273E-12	819.22007E-15	37.956891E-15	34.860125E-12	753.14413E-15	23.273523E-15	36.318532E-12	828.98494E-15	6.3384949E-15	36.561972E-12	803.73837E-15	51.061955E-15	37.639312E-12	863.85570E-15	57.342626E-15	38.394246E-12	835.66812E-15	53.944303E-15	37.535676E-12	822.42980E-15	40.967606E-15	36.778424E-12	838.65803E-15	24.566813E-15	35.737895E-12	807.28160E-15	46.159799E-15
84.489793E-3	36.362583E-12	814.01113E-15	36.386807E-15	34.504597E-12	759.52536E-15	46.432554E-15	35.909383E-12	789.63306E-15	40.536080E-15	36.291980E-12	817.39368E-15	56.007225E-15	37.227620E-12	835.43719E-15	24.454922E-15	38.058633E-12	849.64875E-15	32.122986E-15	37.312903E-12	821.63681E-15	23.765217E-15	36.357178E-12	825.74160E-15	24.034080E-15	35.238361E-12	813.07265E-15	43.741408E-15
83.673470E-3	36.050919E-12	819.74401E-15	23.147240E-15	34.153305E-12	764.43311E-15	-7.8823565E-15	35.544612E-12	776.63467E-15	46.559155E-15	35.855943E-12	812.80165E-15	16.851167E-15	36.951046E-12	861.85502E-15	21.109411E-15	37.762345E-12	863.98841E-15	20.988306E-15	37.045599E-12	847.55689E-15	49.122276E-15	36.121755E-12	827.66904E-15	20.998985E-15	34.972740E-12	803.01325E-15	17.430979E-15
82.857147E-3	35.753352E-12	812.37436E-15	28.872565E-15	33.848851E-12	766.85284E-15	52.418990E-15	35.341518E-12	799.04236E-15	33.908562E-15	35.657085E-12	808.80739E-15	34.188632E-15	36.652618E-12	820.77585E-15	19.551221E-15	37.407286E-12	873.36572E-15	28.245208E-15	36.685655E-12	830.70915E-15	16.593270E-15	35.837881E-12	803.50505E-15	7.7271224E-15	34.595927E-12	795.93645E-15	38.347509E-15
82.040817E-3	35.419383E-12	821.75092E-15	24.628882E-15	33.609698E-12	749.14386E-15	26.656716E-15	35.120414E-12	822.72432E-15	17.558690E-15	35.402316E-12	836.22887E-15	4.1997888E-15	36.373675E-12	855.15145E-15	68.891575E-15	37.025463E-12	870.20397E-15	16.941460E-15	36.291602E-12	836.58053E-15	27.930410E-15	35.282138E-12	824.90568E-15	11.989639E-15	34.249759E-12	779.06865E-15	22.862773E-15
81.224486E-3	35.089372E-12	821.29431E-15	26.316407E-15	33.225568E-12	789.26292E-15	63.872166E-15	34.879127E-12	835.98027E-15	25.399957E-15	35.103292E-12	805.10913E-15	-4.5015714E-15	36.065404E-12	848.56639E-15	27.094746E-15	36.739462E-12	879.48859E-15	12.526409E-15	35.928670E-12	814.88570E-15	21.506034E-15	34.967865E-12	802.34934E-15	36.539538E-15	33.805587E-12	794.71195E-15	28.093986E-15
80.408163E-3	34.754654E-12	828.95030E-15	26.865661E-15	32.944005E-12	784.83633E-15	30.512383E-15	34.487267E-12	832.27484E-15	29.564824E-15	34.811831E-12	852.34299E-15	48.921757E-15	35.647346E-12	834.17545E-15	33.360484E-15	36.391952E-12	860.92000E-15	436.37578E-18	35.452086E-12	860.95931E-15	37.333502E-15	34.810595E-12	815.21113E-15	2.3765951E-15	33.492147E-12	790.88217E-15	32.419359E-15
79.591841E-3	34.444038E-12	818.91915E-15	24.341557E-15	32.700051E-12	799.99944E-15	31.410970E-15	34.086896E-12	818.19995E-15	37.326489E-15	34.424623E-12	816.86741E-15	-2.4429879E-15	35.262463E-12	825.50812E-15	17.439167E-15	36.016690E-12	804.55277E-15	20.616782E-15	35.290878E-12	861.27313E-15	23.069384E-15	34.444177E-12	845.91004E-15	40.625482E-15	33.326526E-12	779.04214E-15	26.687171E-15
78.775510E-3	34.099560E-12	821.77022E-15	35.460696E-15	32.357009E-12	793.58969E-15	29.651672E-15	33.673331E-12	814.66734E-15	53.590074E-15	34.024353E-12	792.28665E-15	31.262885E-15	34.954335E-12	839.64948E-15	34.687283E-15	35.542996E-12	851.95523E-15	28.026118E-15	35.079235E-12	875.27126E-15	8.7208471E-15	34.062839E-12	814.70930E-15	70.834682E-15	33.102375E-12	792.03267E-15	26.912014E-15
77.959180E-3	33.712946E-12	822.27774E-15	33.867410E-15	31.848350E-12	779.93666E-15	3.7166192E-15	33.269734E-12	819.74000E-15	23.114216E-15	33.727195E-12	790.58033E-15	51.244233E-15	34.554949E-12	829.40843E-15	40.268986E-15	35.229781E-12	857.26754E-15	22.442746E-15	34.601107E-12	845.45771E-15	73.738792E-15	33.770386E-12	864.19771E-15	32.588766E-15	32.702060E-12	791.63336E-15	23.824912E-15
77.142857E-3	33.387296E-12	833.71461E-15	28.070287E-15	31.518014E-12	795.64209E-15	13.312411E-15	32.947867E-12	845.01259E-15	42.412163E-15	33.455894E-12	839.39566E-15	15.084813E-15	34.259585E-12	848.21711E-15	31.035894E-15	34.856510E-12	859.52344E-15	28.896353E-15	34.276176E-12	853.55719E-15	32.644599E-15	33.437676E-12	809.72859E-15	1.2949682E-15	32.346657E-12	818.64035E-15	59.881103E-15
76.326534E-3	33.075240E-12	821.38165E-15	22.314148E-15	31.275031E-12	794.73212E-15	21.396760E-15	32.688501E-12	795.73723E-15	733.49490E-18	33.110983E-12	797.31675E-15	49.174691E-15	33.969737E-12	844.79369E-15	51.728793E-15	34.549034E-12	845.89936E-15	12.342475E-15	33.904300E-12	838.69055E-15	21.322499E-15	33.056981E-12	826.27964E-15	16.937427E-15	32.047365E-12	827.60377E-15	4.8770438E-15
75.510204E-3	32.728577E-12	827.89613E-15	28.150166E-15	30.976163E-12	789.62048E-15	28.934130E-15	32.321444E-12	836.29322E-15	39.041510E-15	32.738850E-12	810.03959E-15	15.427392E-15	33.563725E-12	878.10510E-15	30.438807E-15	34.219592E-12	852.36939E-15	30.613367E-15	33.606191E-12	830.36236E-15	25.815699E-15	32.721291E-12	834.71354E-15	13.422892E-15	31.681355E-12	791.66534E-15	41.507525E-15
74.693874E-3	32.397335E-12	825.59166E-15	23.465611E-15	30.804342E-12	778.08804E-15	14.364376E-15	31.949273E-12	820.98190E-15	7.8934501E-15	32.307532E-12	824.83575E-15	36.960920E-15	33.187234E-12	881.06361E-15	18.544868E-15	33.860977E-12	873.59465E-15	6.0401178E-15	33.326654E-12	854.84506E-15	37.494015E-15	32.392769E-12	799.80857E-15	16.929432E-15	31.349909E-12	771.51577E-15	49.497715E-15
73.877551E-3	32.060216E-12	827.04926E-15	34.415694E-15	30.512939E-12	770.22329E-15	51.380829E-15	31.686178E-12	810.88055E-15	17.896710E-15	32.006512E-12	865.70914E-15	41.565946E-15	32.849275E-12	870.17009E-15	41.302526E-15	33.488264E-12	868.92863E-15	33.023375E-15	32.987460E-12	828.45032E-15	25.877539E-15	31.873001E-12	817.45331E-15	43.057124E-15	31.078098E-12	784.57867E-15	21.221492E-15
73.061228E-3	31.706832E-12	826.97244E-15	30.640861E-15	30.156547E-12	792.69019E-15	-4.0465796E-15	31.367416E-12	819.38482E-15	46.440099E-15	31.651994E-12	830.55183E-15	21.311850E-15	32.492724E-12	855.14939E-15	19.892713E-15	33.123112E-12	863.00146E-15	34.786556E-15	32.646892E-12	861.56662E-15	38.054151E-15	31.493273E-12	804.08721E-15	48.825957E-15	30.722692E-12	789.34797E-15	39.862133E-15
72.244897E-3	31.371548E-12	828.61577E-15	36.135971E-15	29.757093E-12	807.31916E-15	22.683500E-15	30.971448E-12	803.82689E-15	36.969488E-15	31.316328E-12	836.68326E-15	59.091377E-15	32.153200E-12	852.35101E-15	25.839668E-15	32.807992E-12	871.45102E-15	9.6940744E-15	32.231249E-12	864.19169E-15	35.135330E-15	31.366732E-12	795.10611E-15	53.621655E-15	30.368333E-12	797.99714E-15	46.052670E-15
71.428567E-3	30.984701E-12	818.52206E-15	26.495726E-15	29.468473E-12	774.79391E-15	24.134472E-15	30.499790E-12	761.56816E-15	11.191769E-15	31.021477E-12	833.93606E-15	22.089237E-15	31.782847E-12	842.76119E-15	38.337806E-15	32.239215E-12	865.06854E-15	19.971988E-15	31.901991E-12	847.17221E-15	25.736219E-15	30.916322E-12	828.15184E-15	34.867695E-15	30.047503E-12	794.72475E-15	35.636617E-15
70.612244E-3	30.603516E-12	829.75922E-15	21.762192E-15	29.114103E-12	761.18452E-15	41.700472E-15	30.187831E-12	804.95967E-15	6.0769028E-15	30.704436E-12	826.95238E-15	29.414415E-15	31.315464E-12	865.15734E-15	60.923245E-15	31.810710E-12	860.56634E-15	-38.896871E-18	31.553326E-12	864.69194E-15	44.728452E-15	30.565901E-12	843.38260E-15	-15.795696E-15	29.576369E-12	811.17882E-15	7.0886409E-15
69.795921E-3	30.238631E-12	826.21459E-15	26.528365E-15	28.786983E-12	773.38130E-15	10.283348E-15	29.982270E-12	806.00343E-15	77.010196E-15	30.333538E-12	821.09894E-15	5.9677359E-15	30.894516E-12	834.72731E-15	17.308558E-15	31.462825E-12	859.86985E-15	57.002248E-15	31.215648E-12	885.57829E-15	30.742871E-15	30.136497E-12	807.79025E-15	-10.416158E-15	29.096782E-12	821.26732E-15	24.328121E-15
68.979591E-3	29.955326E-12	827.92795E-15	22.258671E-15	28.551524E-12	807.20847E-15	16.046060E-15	29.693907E-12	821.99894E-15	40.759622E-15	29.979484E-12	830.66702E-15	3.4417331E-15	30.643633E-12	824.39540E-15	39.267628E-15	31.195470E-12	849.79365E-15	13.304347E-15	30.870150E-12	847.77020E-15	24.311585E-15	29.768209E-12	829.29751E-15	21.943307E-15	28.940236E-12	812.29224E-15	18.995087E-15
68.163261E-3	29.616767E-12	830.03808E-15	18.331352E-15	28.213241E-12	793.06402E-15	41.111432E-15	29.336387E-12	833.96040E-15	31.727815E-15	29.649297E-12	828.62536E-15	8.3404692E-15	30.242399E-12	848.94006E-15	-9.7437749E-15	30.878900E-12	864.64229E-15	11.614543E-15	30.513245E-12	833.89751E-15	32.172500E-15	29.493439E-12	820.84773E-15	13.445539E-15	28.607226E-12	816.32742E-15	17.982294E-15
67.346938E-3	29.270999E-12	842.31943E-15	18.891193E-15	27.825115E-12	793.76962E-15	-168.40026E-18	28.948722E-12	839.56670E-15	33.670346E-15	29.269313E-12	833.19831E-15	21.791930E-15	30.008097E-12	851.47839E-15	18.169639E-15	30.521079E-12	865.22624E-15	29.021250E-15	30.092637E-12	869.84055E-15	8.4837185E-15	29.147230E-12	845.50677E-15	33.809008E-15	28.355809E-12	839.96904E-15	6.3520504E-15
66.530615E-3	28.950148E-12	829.87084E-15	27.262365E-15	27.505343E-12	799.22657E-15	49.509503E-15	28.589239E-12	824.35507E-15	22.057373E-15	28.907836E-12	823.80847E-15	11.813239E-15	29.735561E-12	837.91931E-15	43.097406E-15	30.208051E-12	857.67309E-15	41.386955E-15	29.654765E-12	861.53198E-15	24.258603E-15	28.953468E-12	837.46053E-15	20.756507E-15	28.046919E-12	796.99187E-15	5.2193399E-15
65.714285E-3	28.596483E-12	834.66144E-15	22.950847E-15	27.169487E-12	791.93780E-15	13.638328E-15	28.178068E-12	828.57766E-15	19.273745E-15	28.593669E-12	840.66537E-15	30.079370E-15	29.380370E-12	863.51239E-15	16.688416E-15	29.830371E-12	872.37737E-15	21.683098E-15	29.374482E-12	841.26521E-15	33.374264E-15	28.510938E-12	828.30010E-15	22.919338E-15	27.734473E-12	810.65574E-15	25.950223E-15
64.897954E-3	28.252845E-12	818.85865E-15	31.239951E-15	26.855110E-12	759.09472E-15	32.733327E-15	27.924520E-12	795.32431E-15	53.906637E-15	28.211166E-12	839.27694E-15	25.054074E-15	28.948599E-12	830.45463E-15	39.940304E-15	29.530038E-12	851.48414E-15	25.713528E-15	29.037621E-12	853.38144E-15	43.210508E-15	28.123417E-12	816.43649E-15	21.852479E-15	27.392285E-12	805.41655E-15	7.5087438E-15
64.081632E-3	27.903676E-12	820.27072E-15	24.559402E-15	26.571903E-12	786.19332E-15	36.177021E-15	27.584239E-12	818.02832E-15	15.712209E-15	27.962048E-12	810.55225E-15	27.776279E-15	28.632199E-12	823.19476E-15	19.967140E-15	29.197544E-12	863.02840E-15	30.182779E-15	28.522119E-12	859.02558E-15	39.340889E-15	27.811319E-12	833.41206E-15	29.436858E-15	26.948039E-12	768.73105E-15	-2.1179582E-15
63.265309E-3	27.542151E-12	837.10046E-15	15.290249E-15	26.214008E-12	781.07670E-15	13.182926E-15	27.253894E-12	834.81453E-15	31.944455E-15	27.598859E-12	853.07938E-15	9.1079572E-15	28.235582E-12	838.35987E-15	5.7953740E-15	28.776991E-12	883.08961E-15	33.435623E-15	28.270863E-12	882.58713E-15	1.6267657E-15	27.373364E-12	828.76517E-15	17.433752E-15	26.613642E-12	795.03136E-15	9.7951373E-15
62.448978E-3	27.208714E-12	837.10512E-15	34.231722E-15	25.903016E-12	805.97605E-15	34.928478E-15	26.868232E-12	810.60993E-15	15.415571E-15	27.291324E-12	822.44590E-15	42.889662E-15	27.862089E-12	882.20311E-15	14.517784E-15	28.367076E-12	844.95074E-15	43.417262E-15	27.973469E-12	893.75469E-15	39.277829E-15	27.135563E-12	825.81701E-15	27.977012E-15	26.268947E-12	811.08373E-15	55.430165E-15
61.632652E-3	26.846110E-12	830.24164E-15	26.528057E-15	25.569690E-12	799.45333E-15	9.9356829E-15	26.492827E-12	847.56415E-15	39.623344E-15	26.906446E-12	825.09092E-15	28.431681E-15	27.536268E-12	851.62319E-15	21.768386E-15	28.011600E-12	872.42702E-15	27.932465E-15	27.586900E-12	827.83097E-15	57.520049E-15	26.775826E-12	830.17274E-15	25.479391E-15	25.889320E-12	787.77094E-15	1.5334584E-15
60.816325E-3	26.538060E-12	823.16776E-15	39.126203E-15	25.267555E-12	783.87356E-15	43.866427E-15	26.195952E-12	825.55441E-15	42.650152E-15	26.490797E-12	813.88975E-15	35.594124E-15	27.261712E-12	854.80500E-15	30.032634E-15	27.699830E-12	861.15896E-15	26.595979E-15	27.284397E-12	822.93493E-15	28.285337E-15	26.489847E-12	831.65468E-15	58.562177E-15	25.614387E-12	791.47078E-15	47.422793E-15
